hid|name|since|location|description|response_time|response_rate|acceptance|is_super_host|neighbourhood|email_verified|phone_verified|work_email_verified|identity_verified
13083177|Ernst-Otto|2014-03-13|Bangkok, Bangkok, Thailand|Tour Operator - Green Wood Travel - Bangkok for 25+ years||0.0|0.0|0|Phra Khanong |1|1|0|1
147582982|Ganok|2017-08-24|Thailand|||0.0|0.0|0|Phra Khanong |1|1|1|0
26349546|Suttichai|2015-01-19|Bangkok, Thailand|||0.0|0.0|0||1|1|0|1
15449253|Kanitha|2014-05-12|Bangkok, Thailand|The condo I rent out is very close to my house. If there is any problem I can come to fix it within 15 minutes.  I am willing to assist my guest at the utmost of my ability. I love to see the people stay happily at my place. I also like to travel and went to many countries around the world I think I know how to manage my place to satisfy my guests.||0.0|0.0|0|Bang Kapi|1|1|0|1
18533867|Ping|2014-07-21|Bangkok|I'm a travel addict and I love to service people!|within an hour|1.0|1.0|0||1|1|0|0
74965161|Peter|2016-05-31|Bangkok, Thailand|I’m an very easy going young man.  I look like a 30 years old and also behaving as 30. I love traveling. I like it clean and organized. I’m social but I also need a lot of privacy. |within a day|0.5|1.0|0|Ratchathewi/Phaya Thai|1|1|0|1
149901659|Sara'S Hotel|2017-09-10|Bangkok, Thailand|A luxurious and stylish boutique appartment offering elegant and cozy ambience, located in the very heart of the Bangkok.||0.0|0.0|0||1|1|0|0
143901608|Panadda|2017-08-02|TH|||0.0|0.0|0||1|1|0|1
143913967|Nathathai|2017-08-02|TH|||0.0|0.0|0||1|1|0|1
147842825|Joe|2017-08-26|TH|||0.0|0.0|0||0|1|0|0
17058989|Tawan|2014-06-21|Bangkok, Thailand|I can speak English and Japanese 日本語できます！ ﾀｲよごそ (^O^)|a few days or more|0.0|0.0|0|Pinklao|0|1|0|0
105897682|Lee-Wen|2016-12-02|Bangkok, Thailand|||0.0|0.0|0|Victory Monument|1|1|1|1
95229268|Lynn|2016-09-15|Shanghai, Shanghai, China||within a day|1.0|1.0|0|Klong Toey|1|1|0|1
147863436|PiaS|2017-08-27|Chatuchak, Bangkok, Thailand|Welcome to your 2nd home.  I'm very delighted to be your host and be a part of your amazing trip in Bangkok. I'm sure you will enjoy your stay and have a safe and wonderful time here. I love traveling and meeting with new friends. Please feel free to contact me for any traveling information around my place, Bangkok and Thailand. Hope to see you soon.Cheers,PiaS||0.0|0.0|0||1|1|0|0
66678995|Varisara|2016-04-11|Nakhon Pathom, Thailand|||0.0|0.0|0||1|1|0|1
81593345|Chanchai|2016-07-04|Bangkok, Thailand|I'm Chanchai.  Stay in Bangkok , Thailand. 48 years old.  My family total 4 including 16 years old son and 14 years old girl.  My hobby is Soccer,Cycling,Badminton , Guitar,Movies,Music and travelling.My favourite food is Chinese , Thai and Japanese. Especially street local foods.I have very nice river house of Chophaya river which also in airbnb. ** Life is too short *** Think & Do only good things.  |within a day|0.5|1.0|0||1|1|0|1
151753169|Jamie|2017-09-23|TH|||0.0|0.0|0|Silom|1|1|0|0
147063504|Shijing|2017-08-21|China||within an hour|1.0|0.0|0|Bang Na|0|1|0|1
464848|Ketwarin|2011-03-26|Lak Si, Bangkok, Thailand|Interior DesignerTravellerPhotographerand Business OwnerJazz, Books, Cinema, Adventure Backpacking Addicted ;)||0.0|0.0|0|Lak Si|1|1|0|1
66011156|Ramona|2016-04-06|Bangkok, Thailand|I enjoy travelling across the world.  I love all nature and secret spots like a chic place to chill.  My lifestyle is various,  I can go from luxury to casual. I did culinary school back in Switzerland so I enjoy hunting good food across the world.  I am very talkative, fun girl to be hanging out with.  I would love to exchange my knowledge to the people who share the same page with me!|within an hour|0.89|0.92|0|Din Daeng/Huai Khwang|1|1|0|1
152572531|Roger|2017-09-29|Phuket, Thailand|Welcome to Thailand !I am an experienced hotelier of 26 years in major chains such as Hyatt International, Burj Al Arab, Shangri-La and Millennium hotels. A few years ago, I decided to move to Thailand and run my own hotel in sunny Phuket, in addition to a condo in Bangkok.Our guests are welcomed and treated as friends, rather than just visitors.Our team speak English and are available 24 hours a day to assist our guests.Welcome home!|within an hour|1.0|1.0|1|Suan Luang|1|1|0|1
151789698|Panu|2017-09-23|TH|||0.0|0.0|0|Phra Khanong |1|1|0|1
16210515|Vice|2014-05-31|Bangkok, Thailand||a few days or more|0.0|1.0|0|Silom|1|1|0|0
106949718|Un|2016-12-11|TH|||0.0|0.0|0|Lower Sukhumvit|1|1|0|1
150106590|Yim|2017-09-11|Bangkok, Thailand|Hi there,My name is Yim. I work as a full time staff in a software IT business. I love travelling around the world and would love to meet new people to learn about new cultures and exchange experiences. I look forward to hosting you soon.Best,Yim||0.0|0.0|0|Bangkok Yai|1|0|0|0
28831691|Dara|2015-03-05|Bangkok, Thailand||within an hour|1.0|1.0|0|Aree|1|1|1|1
112197816|Cherya & Sammy|2017-01-19|Thailand|||0.0|0.0|0|Phra Khanong |1|1|0|1
142320833|Parinda|2017-07-24|Bangkok, Bangkok, Thailand|Hello! My name is Parinda. My family and I have for a while now settled in a new home on the outskirt of BKK, leaving our home in Chatuchak. So here I am hosting!I love traveling and trying all kinds of food. So i understand the feel of traveling, and that sometimes you want to splurge on luxury and peace from all the traveling at an affordable prices and so that is what I strive to provide you. |within a few hours|1.0|0.4|0|Chatuchak|1|1|0|1
152570707|Churcksuwan|2017-09-29|Bangkok, Thailand|A retired man who loves to host any guest from around the world is his great pleasure.|a few days or more|0.0|0.0|0||1|1|0|1
151945900|Jasmeet|2017-09-24|Bangkok, Thailand|I'm a business woman.Born and brought up in Thailand.I love to travel around the world and learn about different culture and people. Having me as a host, you can feel free to contact me anytime and I will try my best to make sure you are comfortable in this home sweet home.|within a few hours|1.0|1.0|0|Thonburi|1|1|0|1
19982012|Maitree|2014-08-13|Thailand|||0.0|0.0|0|Din Daeng/Huai Khwang|1|1|0|0
145425860|Jia-Yi|2017-08-10|Bangkok, Thailand||within an hour|1.0|0.9|0|Klong Toey|1|1|0|1
152792283|Prompt|2017-10-01|Bangkok, Thailand||within an hour|1.0|1.0|0|Bang Sue|1|1|0|1
135904085|Paengy|2017-06-19|Bangkok, Thailand|I love to travel mostly plus gastronomy, bike, shopping, arts, sea, sun, mountain, flowers and lavender.||0.0|0.0|0|Upper Sukhumvit|1|1|0|0
152711646|Icey|2017-09-30|Bangkok, Thailand|Welcome to Bangkok!!! My name is Icey , living in Bangkok. If you decide to come to Bangkok, it your right destination that will make you enjoy, relax and see life styles of Thai people. Thailand is beautiful country and good culture.I have Lovely , Cozy, Luxury and Safety apartment on high floor available in Bangkok. 2 rooms rent out located near Bts Sky train - Ratchatewi station, and 2 room which near a MRT Rama 9 subway station . All my rooms are in good location, middle of Bangkok, easy to access everywhere via Bts Sky train. I love to travel so that make me know what travelled would need and what good host shall be. If you need comfortable room in the Heart of Bangkok, then you can choose my room. Slow life with my sky high facilities. I am sure you will love my room.|within an hour|0.93|0.99|0|Din Daeng/Huai Khwang|1|1|1|1
63563394|Pong|2016-03-19|Bangkok, Thailand|日本に10年間以上旅行会社で務めていたﾀｲ人です。今はﾀｲに戻って､実家で旅行会社をやりながら通訳等のﾌﾘｰﾗﾝｽをやっています。ﾀｲ国内旅行も日本での旅行が大好きです。もちろんﾖｰﾛｯﾊﾟ方面にも行きたいと思っています。実家はﾊﾞﾝｺｸで､今家族みんな引っ越したため部屋が空き､きれいにしてﾊﾟｰﾄﾅｰのSayaとAirbnbのﾎｽﾄを始めました。世界中の方と繋がることができることって､とてもうれしいです！ｹﾞｽﾄとはたまにﾊﾞﾝｺｸ市内で一緒にごはんに行ったり､遊びに行ったりもしています。もちろんﾌﾟﾗｲﾊﾞｼｰは第一なのですが､楽しみたい方はお気軽に！||0.0|1.0|0|Sathorn|1|1|0|1
57827253|Tula|2016-02-08|Bangkok, Thailand||within an hour|1.0|1.0|1|Bang Sue|1|1|0|1
152833788|Sasie|2017-10-01|Bangkok, Thailand|||0.0|0.0|0|Bang Khen|1|1|0|0
64857739|Nikky|2016-03-29|Thailand||within an hour|1.0|0.0|0|Din Daeng/Huai Khwang|1|1|0|0
101901585|Thanik|2016-10-31|555/15 Petch9 Tower, Petchaburi Soi9, Thanon Phaya Thai Sub District, Ratchathewi District,Bangkok 10400, Thailand|Hello everyone, thank you for your attention. My name is Nik. I am Ph.D in linguistics related to Southeast Asian cultures and languages. I can also speak in Vietnamese. I am an owner of Travel Company and also clothing business brand ‘COOPER’ in Big C department store. So, you don’t worry to lost the way in Thailand. I can help you for any travelling information i.e. flights, locations especially where you can buy our products. :)|within an hour|1.0|0.75|0|Pinklao|1|1|0|1
65989259|Kulthada|2016-04-06|Bangkok, Thailand||within a day|0.5|0.0|0||1|1|0|0
71762015|Asanai|2016-05-13|Thailand||within an hour|1.0|1.0|0||1|1|1|1
152425663|Aekapong|2017-09-28|TH|||0.0|0.0|0||1|1|0|0
30386490|N'Dee|2015-04-01|Bangkok, Bangkok, Thailand|Sawadee krap! I am n'Dee,  an happy Thai citizen. SUPERHOST Airbnb since 2015, with more than 1924, five stars reviews and counting. Welcome to book my place!My mission is to bring to my guests a unique traveling experience, offering them a place where they will feel comfortable while traveling to Bangkok and Pattaya Thailand.Please, contact me if you have any question, i will be happy to help you, I can speak English and Chinese mandarin.|within an hour|1.0|1.0|1|Lower Sukhumvit|1|1|0|1
152454129|Pornthep|2017-09-28|Bangkok, Thailand|||0.0|0.0|0|Don Mueang|1|1|0|1
152785309|Yuan|2017-10-01|Shanghai, Shanghai, China||within an hour|1.0|1.0|1|Silom|1|1|0|1
60007235|Pez & Pom|2016-02-23|Bangkok, Thailand|||0.0|0.0|0|Upper Sukhumvit|1|1|0|0
140752742|Nuwat|2017-07-16|Bangkok, Thailand|Best of Basics|within a few hours|1.0|1.0|0|Bang Khen|1|1|0|1
115654016|Bo|2017-02-09|Bangkok, Thailand||within a few hours|1.0|0.5|0|Klong Toey|1|1|0|1
102842852|Taco|2016-11-07|TH||a few days or more|0.0|0.0|0|Pathum Wan|1|1|0|1
45317116|Ampapan|2015-09-28|Bangkok, Thailand|||0.0|0.0|0|Bang Kapi|1|1|0|1
58964862|Nuwaan|2016-02-16|Bangkok, Thailand|I am a foodie and love exploring new places whether it’s a local neighborhood, exotic destination, or across foreign countries; all of which, I always feel passionate about. Running, trekking, boxing, yoga, swimming and scuba diving are also my favorite pastime.|within an hour|0.89|0.94|1|Upper Sukhumvit|1|1|0|1
155994967|Vittaya|2017-10-24|Chatuchak, Bangkok, Thailand|I try to list only the perfect and peaceful space that will most likely suit the need of every traveler. If you have any inquiry with your dates or need any help during your stay please feel free to contact me 24/7. I’m looking forward to hear from you. |within an hour|1.0|0.99|0|Aree|1|1|0|1
152951941|Hong|2017-10-02|China|一个在曼谷生活的北京人。|a few days or more|0.0|0.0|0||1|1|0|0
121964185|Poonn|2017-03-22|Bangkok, Thailand||a few days or more|0.17|1.0|0|Din Daeng/Huai Khwang|1|1|0|1
101612323|Porntip|2016-10-28|Bangkok, Bangkok, Thailand|In the path of more 5 years on Airbnb, I have got a great experience to meet travelers who came from many countries. I feel like everyone is my family, my sons, daughters and friends to have a good feeling each other. It's so wonderful for me to meet everyone who come in and have a new experience in my home!!!Thank you very much for giving me for 5 stars and to be a super host. It makes me so proud and I will continually keep my quality on Airbnb, hope to be my job after retirement.   Thank you again to Airbnb to give me a chance to meet all my guest. I have learned and shared experience from others. It's better to see something once than to hear about it a thousand time. I look forward to seeing you and If you do not know how to travel and where to go, please do not worry about it.  I can provide you travel plan trip in Bangkok and upcountry as well.Due to COVID-19 circumstances, I have implement additional measures to protect the safety of guests. Please be ensured that I have kept all my home cleaning and sanitization which are priority.Let's visit Thailand, the Land of Smiles at least once in your life!Thai food, people, the history and culture, and more variety attractive places are waiting you to explore.|within an hour|1.0|1.0|0|Pinklao|1|1|1|1
156027935|Aek|2017-10-24|TH||within an hour|1.0|1.0|0||0|1|0|0
24816058|Aey|2014-12-14|Bangkok, Thailand|||0.0|0.0|0|Dusit|1|1|0|1
70728816|Ella|2016-05-07|Chaoyang, Beijing, China|Hello Everyone, this is Ella , welcome to my place. please feel free to contact me when you have any questions.喜欢旅游，来泰国五年，比较了解这里的文化。期待您的到来！|within an hour|1.0|1.0|0|Din Daeng/Huai Khwang|1|1|0|1
81100933|Meiji|2016-07-01|Bangkok, Thailand|I like art work and home decoration. I'm founder of GIFT AND ME ONLINE STORE.||0.0|0.0|0|Upper Sukhumvit|1|1|0|1
73712477|Untima|2016-05-24|TH|||0.0|0.0|0|Bueng Kum|1|1|0|1
152996292|Yuval|2017-10-02|Bangkok, Thailand||a few days or more|0.0|0.8|0|Pinklao|1|1|0|1
151781170|Rungtiwa|2017-09-23|Bangkok, Thailand||within a few hours|1.0|0.0|0||1|1|0|0
105608094|Bluemagic|2016-11-29|Bangkok, Thailand|I work in the Thai music industry since 2001. I love traveling, especially in Japan (over 10 times). I love cooking, love dogs, love cats, love mountains, forests, lakes, Japanese food, Japanese culture and travel around the World. I have been to Laos, Myanmar, Cambodia, Vietnam, Malaysia, Singapore, Hong Kong, Japan, Australia, Norway, Sweden, Denmark, Denmark, Switzerland, Finland, Belgium and America.私は2001年からﾀｲの音楽業界で働いています。私は旅行が大好きです(特に日本では10回以上)。私は料理を愛し､犬を愛し､猫を愛し､山､森林､湖､日本食､日本文化を愛し､世界中を旅します。私はﾗｵｽ､ﾐｬﾝﾏｰ､ｶﾝﾎﾞｼﾞｱ､ﾍﾞﾄﾅﾑ､ﾏﾚｰｼｱ､ｼﾝｶﾞﾎﾟｰﾙ､香港､日本､ｵｰｽﾄﾗﾘｱ､ﾉﾙｳｪｰ､ｽｳｪｰﾃﾞﾝ､ﾃﾞﾝﾏｰｸ､ｽｲｽ､ﾌｨﾝﾗﾝﾄﾞ､ﾍﾞﾙｷﾞｰ､ｱﾒﾘｶに行ってきました。||0.0|1.0|0||1|1|0|0
20993784|Kanhathai|2014-09-06|Bangkok, Thailand|||0.0|0.0|0||0|1|0|0
157380368|Pariyachat|2017-11-04|Khan Na Yao, Bangkok, Thailand||within an hour|1.0|1.0|0||1|1|0|1
12817275|Naris|2014-03-05|Bangkok, Thailand|Love to talk with new people:)|within a day|1.0|0.0|0||1|1|0|1
156435415|Naruemon|2017-10-27|TH|||0.0|0.0|0||1|1|0|0
134469680|Tanawat(Good)|2017-06-11|Bangkok, Thailand|ชอบการท่องเที่ยว เป็นคนสนุกเฮฮา เป็นกันเองบริการให้ท่านประทับใจ |within an hour|1.0|1.0|0|Thonburi|1|1|0|1
159068139|Nook|2017-11-17|Thailand|||0.0|0.0|0||1|1|0|0
